"data for Bass_river(dry)" 
1.0  ! stepsize (days) 
ST1: 13149 time steps 
ST2 
ST3 
*  ! list directed format ok here 
Rain (mm),ET(mm),Runoff (mm/day),Date
3.73125,3.419354839,0.029,12/10/1972
2.1325,3.419354839,0.03,13/10/1972
0.00375,3.419354839,0.036,14/10/1972
0,3.419354839,0.037,15/10/1972
0,3.419354839,0.031,16/10/1972
0,3.419354839,0.029,17/10/1972
0,3.419354839,0.028,18/10/1972
0,3.419354839,0.027,19/10/1972
3.275,3.419354839,0.025,20/10/1972
1.965,3.419354839,0.023,21/10/1972
0,3.419354839,0.025,22/10/1972
0,3.419354839,0.025,23/10/1972
0,3.419354839,0.023,24/10/1972
0.2625,3.419354839,0.021,25/10/1972
0.1575,3.419354839,0.019,26/10/1972
0,3.419354839,0.02,27/10/1972
0,3.419354839,0.021,28/10/1972
0,3.419354839,0.017,29/10/1972
12.18125,3.419354839,0.016,30/10/1972
13.99,3.419354839,0.027,31/10/1972
4.0525,4.266666667,0.037, 1/11/1972
3.095,4.266666667,0.046, 2/11/1972
1.84125,4.266666667,0.046, 3/11/1972
0.36875,4.266666667,0.068, 4/11/1972
0.6775,4.266666667,0.048, 5/11/1972
1.905,4.266666667,0.038, 6/11/1972
0.97875,4.266666667,0.036, 7/11/1972
0.08125,4.266666667,0.031, 8/11/1972
0.355,4.266666667,0.028, 9/11/1972
2.24625,4.266666667,0.023,10/11/1972
1.2375,4.266666667,0.021,11/11/1972
0,4.266666667,0.023,12/11/1972
0,4.266666667,0.021,13/11/1972
0,4.266666667,0.015,14/11/1972
0.66875,4.266666667,0.014,15/11/1972
3.03875,4.266666667,0.014,16/11/1972
1.5825,4.266666667,0.024,17/11/1972
2.76875,4.266666667,0.019,18/11/1972
4.855,4.266666667,0.021,19/11/1972
2.16,4.266666667,0.035,20/11/1972
0.14625,4.266666667,0.029,21/11/1972
0,4.266666667,0.021,22/11/1972
2.6125,4.266666667,0.018,23/11/1972
13.09875,4.266666667,0.017,24/11/1972
15.375,4.266666667,0.046,25/11/1972
5.18625,4.266666667,0.109,26/11/1972
0.0675,4.266666667,0.075,27/11/1972
0,4.266666667,0.048,28/11/1972
0,4.266666667,0.036,29/11/1972
0,4.266666667,0.028,30/11/1972
0,4.064516129,0.022, 1/12/1972
0.19375,4.064516129,0.019, 2/12/1972
0.1225,4.064516129,0.017, 3/12/1972
0.00375,4.064516129,0.015, 4/12/1972
0,4.064516129,0.015, 5/12/1972
0,4.064516129,0.013, 6/12/1972
0,4.064516129,0.013, 7/12/1972
0,4.064516129,0.012, 8/12/1972
0,4.064516129,0.011, 9/12/1972
0,4.064516129,0.01,10/12/1972
0,4.064516129,0.008,11/12/1972
0,4.064516129,0.006,12/12/1972
0,4.064516129,0.006,13/12/1972
0,4.064516129,0.004,14/12/1972
0.0125,4.064516129,0.004,15/12/1972
0.0075,4.064516129,0.002,16/12/1972
0,4.064516129,0.003,17/12/1972
0,4.064516129,0.003,18/12/1972
0,4.064516129,0.003,19/12/1972
0,4.064516129,0.003,20/12/1972
0,4.064516129,0.003,21/12/1972
0,4.064516129,0.003,22/12/1972
0,4.064516129,0.003,23/12/1972
0,4.064516129,0.003,24/12/1972
0,4.064516129,0.002,25/12/1972
0.05625,4.064516129,0.002,26/12/1972
0.03375,4.064516129,0.002,27/12/1972
0,4.064516129,0.002,28/12/1972
0,4.064516129,0.002,29/12/1972
0,4.064516129,0.002,30/12/1972
0,4.064516129,0.002,31/12/1972
0,4.580645161,0.002, 1/01/1973
0,4.580645161,0.002, 2/01/1973
0,4.580645161,0.002, 3/01/1973
0,4.580645161,0.002, 4/01/1973
0,4.580645161,0.002, 5/01/1973
0,4.580645161,0.002, 6/01/1973
0,4.580645161,0.002, 7/01/1973
0,4.580645161,0.002, 8/01/1973
0,4.580645161,0.002, 9/01/1973
0,4.580645161,0.002,10/01/1973
0,4.580645161,0.002,11/01/1973
14.7875,4.580645161,0.002,12/01/1973
8.885,4.580645161,0.007,13/01/1973
0.0075,4.580645161,0.005,14/01/1973
0,4.580645161,0.018,15/01/1973
0,4.580645161,0.014,16/01/1973
0,4.580645161,0.007,17/01/1973
0,4.580645161,0.004,18/01/1973
0,4.580645161,0.003,19/01/1973
0,4.580645161,0.002,20/01/1973
0,4.580645161,0.002,21/01/1973
1.61875,4.580645161,0.002,22/01/1973
0.97125,4.580645161,0.002,23/01/1973
0.0125,4.580645161,0.002,24/01/1973
0.52625,4.580645161,0.002,25/01/1973
0.31125,4.580645161,0.002,26/01/1973
0.23125,4.580645161,0.002,27/01/1973
0.82625,4.580645161,0.002,28/01/1973
1.4625,4.580645161,0.002,29/01/1973
9.42375,4.580645161,0.002,30/01/1973
7.57,4.580645161,0.002,31/01/1973
2.82625,3.607142857,0.002, 1/02/1973
1.97,3.607142857,0.001, 2/02/1973
4.97875,3.607142857,0.002, 3/02/1973
9.635,3.607142857,0.014, 4/02/1973
8.9575,3.607142857,0.029, 5/02/1973
17.72625,3.607142857,0.038, 6/02/1973
8.9325,3.607142857,0.083, 7/02/1973
0,3.607142857,0.063, 8/02/1973
0,3.607142857,0.035, 9/02/1973
0,3.607142857,0.024,10/02/1973
0,3.607142857,0.015,11/02/1973
0,3.607142857,0.018,12/02/1973
0,3.607142857,0.01,13/02/1973
0,3.607142857,0.007,14/02/1973
0,3.607142857,0.005,15/02/1973
0,3.607142857,0.004,16/02/1973
3.20625,3.607142857,0.004,17/02/1973
9.355,3.607142857,0.004,18/02/1973
29.6775,3.607142857,0.008,19/02/1973
19.84375,3.607142857,0.048,20/02/1973
3.99625,3.607142857,0.12,21/02/1973
0.70125,3.607142857,0.093,22/02/1973
0,3.607142857,0.059,23/02/1973
0,3.607142857,0.038,24/02/1973
0,3.607142857,0.028,25/02/1973
3.98125,3.607142857,0.023,26/02/1973
16.25125,3.607142857,0.02,27/02/1973
8.59875,3.607142857,0.036,28/02/1973
0.26875,2.903225806,0.063, 1/03/1973
0.06,2.903225806,0.052, 2/03/1973
0,2.903225806,0.041, 3/03/1973
0,2.903225806,0.029, 4/03/1973
0,2.903225806,0.023, 5/03/1973
0.23125,2.903225806,0.02, 6/03/1973
0.2575,2.903225806,0.017, 7/03/1973
0.07125,2.903225806,0.015, 8/03/1973
0,2.903225806,0.015, 9/03/1973
0,2.903225806,0.015,10/03/1973
0,2.903225806,0.014,11/03/1973
2.15625,2.903225806,0.011,12/03/1973
3.14375,2.903225806,0.013,13/03/1973
1.59125,2.903225806,0.015,14/03/1973
0.28875,2.903225806,0.015,15/03/1973
0,2.903225806,0.019,16/03/1973
0,2.903225806,0.018,17/03/1973
3.08125,2.903225806,0.014,18/03/1973
1.84875,2.903225806,0.013,19/03/1973
0,2.903225806,0.008,20/03/1973
0.0625,2.903225806,0.019,21/03/1973
0.0375,2.903225806,0.016,22/03/1973
0,2.903225806,0.014,23/03/1973
0,2.903225806,0.013,24/03/1973
0,2.903225806,0.012,25/03/1973
4.44375,2.903225806,0.011,26/03/1973
2.66625,2.903225806,0.01,27/03/1973
22.50625,2.903225806,0.01,28/03/1973
38.00375,2.903225806,0.02,29/03/1973
15.3375,2.903225806,0.633,30/03/1973
0.3825,2.903225806,0.475,31/03/1973
0,2,0.199, 1/04/1973
0,2,0.117, 2/04/1973
0,2,0.081, 3/04/1973
0,2,0.063, 4/04/1973
0,2,0.052, 5/04/1973
0,2,0.046, 6/04/1973
0.03125,2,0.041, 7/04/1973
0.01875,2,0.038, 8/04/1973
0,2,0.037, 9/04/1973
0,2,0.035,10/04/1973
0.0125,2,0.034,11/04/1973
0.0075,2,0.032,12/04/1973
0,2,0.03,13/04/1973
0,2,0.028,14/04/1973
2.03125,2,0.027,15/04/1973
3.175,2,0.025,16/04/1973
3.06125,2,0.028,17/04/1973
4.3075,2,0.031,18/04/1973
11.3925,2,0.031,19/04/1973
5.6925,2,0.035,20/04/1973
6.55,2,0.045,21/04/1973
3.93,2,0.038,22/04/1973
0.00625,2,0.04,23/04/1973
0.00375,2,0.046,24/04/1973
0.71875,2,0.036,25/04/1973
3.0125,2,0.033,26/04/1973
4.02375,2,0.032,27/04/1973
1.485,2,0.033,28/04/1973
0,2,0.045,29/04/1973
1.09375,2,0.037,30/04/1973
1.0875,1.258064516,0.034, 1/05/1973
1.315,1.258064516,0.032, 2/05/1973
0.7525,1.258064516,0.032, 3/05/1973
0.07125,1.258064516,0.03, 4/05/1973
0,1.258064516,0.03, 5/05/1973
0.00625,1.258064516,0.029, 6/05/1973
0.00375,1.258064516,0.025, 7/05/1973
0,1.258064516,0.025, 8/05/1973
0.69375,1.258064516,0.024, 9/05/1973
0.41625,1.258064516,0.024,10/05/1973
0,1.258064516,0.023,11/05/1973
0,1.258064516,0.024,12/05/1973
3.00625,1.258064516,0.025,13/05/1973
3.1475,1.258064516,0.024,14/05/1973
5.95,1.258064516,0.025,15/05/1973
6.9175,1.258064516,0.027,16/05/1973
2.29875,1.258064516,0.03,17/05/1973
0,1.258064516,0.032,18/05/1973
0,1.258064516,0.033,19/05/1973
0,1.258064516,0.031,20/05/1973
0,1.258064516,0.029,21/05/1973
0,1.258064516,0.028,22/05/1973
0.15,1.258064516,0.025,23/05/1973
0.09625,1.258064516,0.025,24/05/1973
0.01,1.258064516,0.025,25/05/1973
0.00375,1.258064516,0.025,26/05/1973
0,1.258064516,0.025,27/05/1973
0.00625,1.258064516,0.025,28/05/1973
0.36625,1.258064516,0.025,29/05/1973
0.22375,1.258064516,0.024,30/05/1973
0.01,1.258064516,0.024,31/05/1973
2.2725,1.066666667,0.023, 1/06/1973
3.7175,1.066666667,0.024, 2/06/1973
1.41375,1.066666667,0.03, 3/06/1973
0.39375,1.066666667,0.041, 4/06/1973
0.24875,1.066666667,0.033, 5/06/1973
0.97625,1.066666667,0.031, 6/06/1973
0.81875,1.066666667,0.031, 7/06/1973
0.155,1.066666667,0.03, 8/06/1973
6.40125,1.066666667,0.03, 9/06/1973
3.86125,1.066666667,0.031,10/06/1973
0.1275,1.066666667,0.033,11/06/1973
3.5675,1.066666667,0.041,12/06/1973
4.30625,1.066666667,0.048,13/06/1973
9.355,1.066666667,0.081,14/06/1973
19.425,1.066666667,0.054,15/06/1973
8.77,1.066666667,0.239,16/06/1973
0.01,1.066666667,0.192,17/06/1973
0.01,1.066666667,0.147,18/06/1973
0.00375,1.066666667,0.122,19/06/1973
0.7625,1.066666667,0.106,20/06/1973
1.50125,1.066666667,0.097,21/06/1973
0.645,1.066666667,0.101,22/06/1973
0.57375,1.066666667,0.106,23/06/1973
0.35,1.066666667,0.088,24/06/1973
0.12,1.066666667,0.083,25/06/1973
0.355,1.066666667,0.081,26/06/1973
0.17875,1.066666667,0.075,27/06/1973
0.00375,1.066666667,0.07,28/06/1973
0.275,1.066666667,0.068,29/06/1973
2.89,1.066666667,0.065,30/06/1973
1.635,1.096774194,0.065, 1/07/1973
0.00625,1.096774194,0.101, 2/07/1973
0.6225,1.096774194,0.088, 3/07/1973
0.37125,1.096774194,0.075, 4/07/1973
0,1.096774194,0.07, 5/07/1973
0,1.096774194,0.068, 6/07/1973
0,1.096774194,0.063, 7/07/1973
0,1.096774194,0.059, 8/07/1973
0,1.096774194,0.057, 9/07/1973
0.00625,1.096774194,0.054,10/07/1973
0.6725,1.096774194,0.052,11/07/1973
0.40125,1.096774194,0.054,12/07/1973
0,1.096774194,0.054,13/07/1973
0,1.096774194,0.054,14/07/1973
0.225,1.096774194,0.05,15/07/1973
13.5225,1.096774194,0.048,16/07/1973
12.345,1.096774194,0.07,17/07/1973
2.5875,1.096774194,0.226,18/07/1973
0.125,1.096774194,0.181,19/07/1973
0.075,1.096774194,0.129,20/07/1973
0,1.096774194,0.106,21/07/1973
0,1.096774194,0.097,22/07/1973
0,1.096774194,0.088,23/07/1973
0,1.096774194,0.083,24/07/1973
0.175,1.096774194,0.075,25/07/1973
7.83625,1.096774194,0.07,26/07/1973
4.7325,1.096774194,0.109,27/07/1973
0.05625,1.096774194,0.153,28/07/1973
0,1.096774194,0.12,29/07/1973
0,1.096774194,0.104,30/07/1973
8.28125,1.096774194,0.097,31/07/1973
4.96875,1.516129032,0.127, 1/08/1973
0,1.516129032,0.218, 2/08/1973
0,1.516129032,0.153, 3/08/1973
2.06875,1.516129032,0.129, 4/08/1973
4.22875,1.516129032,0.127, 5/08/1973
7.355,1.516129032,0.153, 6/08/1973
6.85625,1.516129032,0.187, 7/08/1973
5.97375,1.516129032,0.269, 8/08/1973
6.255,1.516129032,0.269, 9/08/1973
2.3625,1.516129032,0.28,10/08/1973
0,1.516129032,0.244,11/08/1973
0,1.516129032,0.21,12/08/1973
0.00625,1.516129032,0.176,13/08/1973
0.01625,1.516129032,0.161,14/08/1973
0.0075,1.516129032,0.147,15/08/1973
3.1375,1.516129032,0.133,16/08/1973
4.96375,1.516129032,0.127,17/08/1973
4.305,1.516129032,0.153,18/08/1973
2.17375,1.516129032,0.153,19/08/1973
0.42,1.516129032,0.288,20/08/1973
0,1.516129032,0.301,21/08/1973
0,1.516129032,0.244,22/08/1973
0,1.516129032,0.199,23/08/1973
2.33125,1.516129032,0.174,24/08/1973
2.305,1.516129032,0.166,25/08/1973
5.66875,1.516129032,0.174,26/08/1973
11.975,1.516129032,0.166,27/08/1973
9.78375,1.516129032,0.335,28/08/1973
3.07875,1.516129032,1.056,29/08/1973
0.2475,1.516129032,0.612,30/08/1973
0,1.516129032,0.425,31/08/1973
13.85,2.133333333,0.335, 1/09/1973
8.52875,2.133333333,0.506, 2/09/1973
1.08125,2.133333333,0.483, 3/09/1973
1.62625,2.133333333,0.397, 4/09/1973
0.63375,2.133333333,0.405, 5/09/1973
0.1625,2.133333333,0.33, 6/09/1973
0.10375,2.133333333,0.288, 7/09/1973
0.00375,2.133333333,0.257, 8/09/1973
7.0625,2.133333333,0.228, 9/09/1973
8.825,2.133333333,0.223,10/09/1973
8.8525,2.133333333,0.298,11/09/1973
7.0225,2.133333333,0.278,12/09/1973
2.68625,2.133333333,0.532,13/09/1973
6.645,2.133333333,0.438,14/09/1973
5.03375,2.133333333,0.391,15/09/1973
1.035,2.133333333,0.55,16/09/1973
0.1575,2.133333333,0.446,17/09/1973
0.00625,2.133333333,0.366,18/09/1973
0.99125,2.133333333,0.312,19/09/1973
0.5925,2.133333333,0.283,20/09/1973
0,2.133333333,0.251,21/09/1973
0,2.133333333,0.223,22/09/1973
0.74375,2.133333333,0.208,23/09/1973
1.665,2.133333333,0.187,24/09/1973
1.13125,2.133333333,0.174,25/09/1973
0.4025,2.133333333,0.158,26/09/1973
0.0975,2.133333333,0.147,27/09/1973
0,2.133333333,0.133,28/09/1973
0,2.133333333,0.12,29/09/1973
1.95625,2.133333333,0.109,30/09/1973
1.17375,3.419354839,0.117, 1/10/1973
0.05625,3.419354839,0.145, 2/10/1973
0.64625,3.419354839,0.111, 3/10/1973
0.3675,3.419354839,0.111, 4/10/1973
0,3.419354839,0.109, 5/10/1973
0,3.419354839,0.101, 6/10/1973
0,3.419354839,0.093, 7/10/1973
17.55625,3.419354839,0.086, 8/10/1973
18.83375,3.419354839,0.133, 9/10/1973
11.3925,3.419354839,0.348,10/10/1973
7.585,3.419354839,0.228,11/10/1973
3.09875,3.419354839,0.348,12/10/1973
0.77625,3.419354839,0.379,13/10/1973
0.57625,3.419354839,0.312,14/10/1973
0.25125,3.419354839,0.267,15/10/1973
0,3.419354839,0.231,16/10/1973
0.1125,3.419354839,0.199,17/10/1973
0.08,3.419354839,0.181,18/10/1973
18.6825,3.419354839,0.181,19/10/1973
19.61125,3.419354839,0.34,20/10/1973
5.85625,3.419354839,1.017,21/10/1973
0.4875,3.419354839,0.825,22/10/1973
0,3.419354839,0.542,23/10/1973
0,3.419354839,0.475,24/10/1973
0.51875,3.419354839,0.431,25/10/1973
0.3925,3.419354839,0.384,26/10/1973
0.63625,3.419354839,0.348,27/10/1973
0.7025,3.419354839,0.312,28/10/1973
0.36,3.419354839,0.273,29/10/1973
0.09,3.419354839,0.242,30/10/1973
0.1875,3.419354839,0.213,31/10/1973
0.21875,4.266666667,0.187, 1/11/1973
6.1825,4.266666667,0.166, 2/11/1973
8.0275,4.266666667,0.169, 3/11/1973
34.6825,4.266666667,0.194, 4/11/1973
20.77875,4.266666667,4.667, 5/11/1973
0.9225,4.266666667,2.988, 6/11/1973
0,4.266666667,1.492, 7/11/1973
0,4.266666667,0.936, 8/11/1973
6.65,4.266666667,0.687, 9/11/1973
4.39625,4.266666667,0.89,10/11/1973
2.63125,4.266666667,0.687,11/11/1973
6.13875,4.266666667,0.617,12/11/1973
6.87375,4.266666667,0.55,13/11/1973
2.43,4.266666667,0.882,14/11/1973
0,4.266666667,0.651,15/11/1973
0,4.266666667,0.527,16/11/1973
0,4.266666667,0.446,17/11/1973
0,4.266666667,0.379,18/11/1973
0.3875,4.266666667,0.34,19/11/1973
5.12,4.266666667,0.321,20/11/1973
2.9325,4.266666667,0.335,21/11/1973
0,4.266666667,0.283,22/11/1973
0,4.266666667,0.257,23/11/1973
0,4.266666667,0.231,24/11/1973
9.75,4.266666667,0.218,25/11/1973
8.83125,4.266666667,0.208,26/11/1973
2.63875,4.266666667,0.208,27/11/1973
11.41,4.266666667,0.265,28/11/1973
7.02125,4.266666667,0.773,29/11/1973
0.28875,4.266666667,0.576,30/11/1973
1.2375,4.064516129,0.405, 1/12/1973
2.9675,4.064516129,0.321, 2/12/1973
1.335,4.064516129,0.321, 3/12/1973
0,4.064516129,0.283, 4/12/1973
0,4.064516129,0.257, 5/12/1973
0,4.064516129,0.231, 6/12/1973
0,4.064516129,0.205, 7/12/1973
0,4.064516129,0.187, 8/12/1973
0,4.064516129,0.166, 9/12/1973
0,4.064516129,0.153,10/12/1973
0,4.064516129,0.138,11/12/1973
8.38125,4.064516129,0.129,12/12/1973
5.035,4.064516129,0.12,13/12/1973
6.635,4.064516129,0.122,14/12/1973
15.7975,4.064516129,0.138,15/12/1973
7.31625,4.064516129,0.332,16/12/1973
0.135,4.064516129,0.257,17/12/1973
0.375,4.064516129,0.187,18/12/1973
0.225,4.064516129,0.153,19/12/1973
2.14375,4.064516129,0.138,20/12/1973
6.13625,4.064516129,0.133,21/12/1973
3.0475,4.064516129,0.166,22/12/1973
0.0825,4.064516129,0.166,23/12/1973
0,4.064516129,0.127,24/12/1973
0,4.064516129,0.109,25/12/1973
0,4.064516129,0.101,26/12/1973
0.21875,4.064516129,0.093,27/12/1973
0.13125,4.064516129,0.117,28/12/1973
0,4.064516129,0.086,29/12/1973
0.95,4.064516129,0.077,30/12/1973
0.57,4.064516129,0.077,31/12/1973
0,4.580645161,0.077, 1/01/1974
0,4.580645161,0.07, 2/01/1974
9.9125,4.580645161,0.067, 3/01/1974
15.46625,4.580645161,0.089, 4/01/1974
5.9175,4.580645161,0.313, 5/01/1974
4.0175,4.580645161,0.16, 6/01/1974
2.5425,4.580645161,0.106, 7/01/1974
0.12375,4.580645161,0.092, 8/01/1974
12.96875,4.580645161,0.077, 9/01/1974
19.38125,4.580645161,0.092,10/01/1974
7.00375,4.580645161,0.559,11/01/1974
4.15125,4.580645161,0.359,12/01/1974
2.475,4.580645161,0.249,13/01/1974
0.05,4.580645161,0.188,14/01/1974
0.0675,4.580645161,0.174,15/01/1974
2.4475,4.580645161,0.147,16/01/1974
3.3675,4.580645161,0.135,17/01/1974
1.1475,4.580645161,0.181,18/01/1974
0,4.580645161,0.135,19/01/1974
0,4.580645161,0.106,20/01/1974
0.1,4.580645161,0.092,21/01/1974
0.06,4.580645161,0.092,22/01/1974
0,4.580645161,0.092,23/01/1974
0,4.580645161,0.085,24/01/1974
0,4.580645161,0.077,25/01/1974
0,4.580645161,0.077,26/01/1974
0,4.580645161,0.064,27/01/1974
0,4.580645161,0.054,28/01/1974
0,4.580645161,0.048,29/01/1974
5.8,4.580645161,0.043,30/01/1974
3.48,4.580645161,0.041,31/01/1974
4.7125,3.607142857,0.037, 1/02/1974
2.84,3.607142857,0.046, 2/02/1974
0.0075,3.607142857,0.092, 3/02/1974
0,3.607142857,0.064, 4/02/1974
0.14375,3.607142857,0.051, 5/02/1974
0.08625,3.607142857,0.041, 6/02/1974
0,3.607142857,0.039, 7/02/1974
0,3.607142857,0.037, 8/02/1974
0,3.607142857,0.037, 9/02/1974
0,3.607142857,0.035,10/02/1974
5.84375,3.607142857,0.033,11/02/1974
4.13125,3.607142857,0.032,12/02/1974
0.39375,3.607142857,0.033,13/02/1974
0.01125,3.607142857,0.041,14/02/1974
0,3.607142857,0.037,15/02/1974
16.50625,3.607142857,0.033,16/02/1974
14.76625,3.607142857,0.033,17/02/1974
9.0425,3.607142857,0.047,18/02/1974
13.05,3.607142857,0.203,19/02/1974
6.45625,3.607142857,0.397,20/02/1974
0.49875,3.607142857,0.249,21/02/1974
0,3.607142857,0.135,22/02/1974
0,3.607142857,0.092,23/02/1974
0,3.607142857,0.077,24/02/1974
0,3.607142857,0.067,25/02/1974
0,3.607142857,0.057,26/02/1974
0,3.607142857,0.048,27/02/1974
0,3.607142857,0.046,28/02/1974
1.63125,2.903225806,0.043, 1/03/1974
0.97875,2.903225806,0.041, 2/03/1974
0,2.903225806,0.037, 3/03/1974
0,2.903225806,0.035, 4/03/1974
11.9375,2.903225806,0.041, 5/03/1974
8.4875,2.903225806,0.048, 6/03/1974
6.18875,2.903225806,0.039, 7/03/1974
4.8425,2.903225806,0.043, 8/03/1974
1.50125,2.903225806,0.077, 9/03/1974
0.3225,2.903225806,0.073,10/03/1974
0.46875,2.903225806,0.051,11/03/1974
0.30625,2.903225806,0.043,12/03/1974
0.015,2.903225806,0.043,13/03/1974
0,2.903225806,0.039,14/03/1974
0,2.903225806,0.035,15/03/1974
0,2.903225806,0.033,16/03/1974
0,2.903225806,0.032,17/03/1974
0,2.903225806,0.03,18/03/1974
0,2.903225806,0.029,19/03/1974
6.09375,2.903225806,0.082,20/03/1974
5.08125,2.903225806,0.081,21/03/1974
2.27375,2.903225806,0.077,22/03/1974
0.85125,2.903225806,0.064,23/03/1974
0.01875,2.903225806,0.057,24/03/1974
0.01125,2.903225806,0.041,25/03/1974
0.1,2.903225806,0.037,26/03/1974
1.89125,2.903225806,0.035,27/03/1974
1.43,2.903225806,0.035,28/03/1974
3.62375,2.903225806,0.037,29/03/1974
2.055,2.903225806,0.06,30/03/1974
1.5625,2.903225806,0.048,31/03/1974
3.4875,2,0.046, 1/04/1974
1.53,2,0.054, 2/04/1974
0,2,0.057, 3/04/1974
0,2,0.046, 4/04/1974
0.1875,2,0.041, 5/04/1974
1.5375,2,0.037, 6/04/1974
6.14875,2,0.041, 7/04/1974
4.20125,2,0.085, 8/04/1974
5.50875,2,0.102, 9/04/1974
17.855,2,0.106,10/04/1974
14.845,2,0.241,11/04/1974
12.5175,2,0.521,12/04/1974
8.0575,2,1.088,13/04/1974
1.60125,2,0.573,14/04/1974
0,2,0.33,15/04/1974
0,2,0.241,16/04/1974
0,2,0.188,17/04/1974
1.81875,2,0.154,18/04/1974
6.01,2,0.147,19/04/1974
11.9825,2,0.225,20/04/1974
6.4625,2,0.283,21/04/1974
0.66375,2,0.217,22/04/1974
0.54125,2,0.181,23/04/1974
1.5425,2,0.16,24/04/1974
0.73875,2,0.16,25/04/1974
1.19375,2,0.174,26/04/1974
5.91625,2,0.16,27/04/1974
15.6825,2,0.21,28/04/1974
13.06875,2,0.714,29/04/1974
17.375,2,0.655,30/04/1974
22.52125,1.258064516,5.417, 1/05/1974
9.47125,1.258064516,3.042, 2/05/1974
0.6175,1.258064516,1.575, 3/05/1974
0.00375,1.258064516,1.049, 4/05/1974
0.15625,1.258064516,0.774, 5/05/1974
0.71875,1.258064516,0.642, 6/05/1974
0.38125,1.258064516,0.573, 7/05/1974
0.00375,1.258064516,0.484, 8/05/1974
0.1375,1.258064516,0.436, 9/05/1974
0.5575,1.258064516,0.391,10/05/1974
0.29125,1.258064516,0.381,11/05/1974
0.00375,1.258064516,0.349,12/05/1974
4.1875,1.258064516,0.32,13/05/1974
6.75,1.258064516,0.311,14/05/1974
4.905,1.258064516,0.349,15/05/1974
1.955,1.258064516,0.391,16/05/1974
0.4225,1.258064516,0.381,17/05/1974
0.50375,1.258064516,0.33,18/05/1974
0.56,1.258064516,0.32,19/05/1974
0.2575,1.258064516,0.311,20/05/1974
0.04875,1.258064516,0.292,21/05/1974
0.00625,1.258064516,0.275,22/05/1974
34.52875,1.258064516,0.432,23/05/1974
29.22125,1.258064516,3.663,24/05/1974
11.92875,1.258064516,4.391,25/05/1974
7.80125,1.258064516,5.801,26/05/1974
9.64875,1.258064516,6.398,27/05/1974
7.005,1.258064516,6.109,28/05/1974
1.53,1.258064516,4.195,29/05/1974
0.05,1.258064516,3.039,30/05/1974
0.03,1.258064516,1.914,31/05/1974
0,1.066666667,1.433, 1/06/1974
0,1.066666667,1.127, 2/06/1974
0,1.066666667,0.923, 3/06/1974
0,1.066666667,0.822, 4/06/1974
0,1.066666667,0.743, 5/06/1974
0,1.066666667,0.684, 6/06/1974
5.05625,1.066666667,0.642, 7/06/1974
17.465,1.066666667,0.628, 8/06/1974
26.7025,1.066666667,1.558, 9/06/1974
24.40125,1.066666667,4.854,10/06/1974
13.83875,1.066666667,11.476,11/06/1974
7.40375,1.066666667,8.966,12/06/1974
5.6675,1.066666667,5.718,13/06/1974
2.68375,1.066666667,4.625,14/06/1974
0.875,1.066666667,4.105,15/06/1974
0.26625,1.066666667,3.698,16/06/1974
0,1.066666667,2.912,17/06/1974
0.025,1.066666667,1.97,18/06/1974
1.79625,1.066666667,1.678,19/06/1974
1.06875,1.066666667,1.48,20/06/1974
0,1.066666667,1.317,21/06/1974
0,1.066666667,1.209,22/06/1974
0,1.066666667,1.168,23/06/1974
0,1.066666667,1.068,24/06/1974
0,1.066666667,0.976,25/06/1974
0,1.066666667,0.906,26/06/1974
0.00625,1.066666667,0.839,27/06/1974
2.74125,1.066666667,0.774,28/06/1974
4.76125,1.066666667,0.839,29/06/1974
3.69,1.066666667,1.127,30/06/1974
14.1475,1.096774194,1.188, 1/07/1974
18.74625,1.096774194,2.35, 2/07/1974
7.31625,1.096774194,4.595, 3/07/1974
0.56125,1.096774194,3.69, 4/07/1974
0.10375,1.096774194,2.496, 5/07/1974
1.17625,1.096774194,1.806, 6/07/1974
14.4775,1.096774194,1.48, 7/07/1974
22.66,1.096774194,2.646, 8/07/1974
10.15125,1.096774194,3.63, 9/07/1974
3.9425,1.096774194,2.749,10/07/1974
2.575,1.096774194,2.408,11/07/1974
0.45375,1.096774194,1.999,12/07/1974
0.00625,1.096774194,1.703,13/07/1974
0.1475,1.096774194,1.48,14/07/1974
0.92375,1.096774194,1.457,15/07/1974
0.79,1.096774194,1.578,16/07/1974
6.35375,1.096774194,1.48,17/07/1974
12.4525,1.096774194,2.735,18/07/1974
11.44,1.096774194,2.32,19/07/1974
4.19125,1.096774194,1.914,20/07/1974
0.3975,1.096774194,1.603,21/07/1974
0.07375,1.096774194,1.363,22/07/1974
0.01,1.096774194,1.168,23/07/1974
0.00375,1.096774194,1.012,24/07/1974
0.78125,1.096774194,0.923,25/07/1974
1.9125,1.096774194,0.906,26/07/1974
1.81,1.096774194,0.855,27/07/1974
0.685,1.096774194,0.743,28/07/1974
0.08375,1.096774194,0.714,29/07/1974
0.41375,1.096774194,0.67,30/07/1974
0.59375,1.096774194,0.67,31/07/1974
0.21,1.516129032,0.67, 1/08/1974
0.05,1.516129032,0.67, 2/08/1974
1.17375,1.516129032,0.655, 3/08/1974
2.72375,1.516129032,0.684, 4/08/1974
1.2225,1.516129032,0.714, 5/08/1974
0.925,1.516129032,0.699, 6/08/1974
0.71125,1.516129032,0.655, 7/08/1974
0.18125,1.516129032,0.614, 8/08/1974
0.3775,1.516129032,0.6, 9/08/1974
